=========================================
                 ERSAP DPE               
=========================================
 Name             = 10.90.0.1%8210_cpp
 Date             = 2026-02-06 09:37:07
 Version          = 4.3
 Lang             = C++

 Proxy Host       = 10.90.0.1
 Proxy Port       = 8210

 FrontEnd Host    = 10.90.0.1
 FrontEnd Port    = 8200
 FrontEnd Lang    = Java
=========================================
2026-02-06 09:37:10: started container = 10.90.0.1%8210_cpp:gurjyan
2026-02-06 09:37:10: created service = 10.90.0.1%8210_cpp:gurjyan:haidis pool_size = 128
2026-02-06 09:37:11: started service = 10.90.0.1%8210_cpp:gurjyan:haidis
π+ four-vector: E=0.16268, Px=-0.0553506, Py=-0.00241351, Pz=0.06383
π+ four-vector: E=0.236792, Px=0.0280302, Py=-0.180578, Pz=0.0579249
π- four-vector: E=0.267378, Px=0.136713, Py=0.0740573, Pz=-0.167317
γ1 four-vector: E=0.406156, Px=-0.0900409, Py=0.272947, Pz=0.286975
γ2 four-vector: E=0.0997604, Px=0.0721779, Py=-0.0316307, Pz=-0.0611719
π+ four-vector: E=0.335523, Px=-0.107938, Py=0.23978, Pz=0.155271
π- four-vector: E=0.213801, Px=0.0991013, Py=-0.125581, Pz=-0.0282552
γ1 four-vector: E=0.0292905, Px=0.0197799, Py=0.000657474, Pz=-0.021593
γ2 four-vector: E=0.0781841, Px=0.057642, Py=0.0175976, Pz=-0.0498044
π+ four-vector: E=0.258551, Px=0.211403, Py=-0.0498809, Pz=-0.0186598
π- four-vector: E=0.339221, Px=-0.257227, Py=0.171321, Pz=0.0152712
γ1 four-vector: E=0.01, Px=0.00291396, Py=-0.000251035, Pz=0.00956273
γ2 four-vector: E=0.181492, Px=-0.0644604, Py=0.0235478, Pz=0.168017
π+ four-vector: E=0.253443, Px=0.071374, Py=0.133342, Pz=-0.148453
π- four-vector: E=0.377861, Px=-0.145649, Py=-0.236325, Pz=0.215394
γ1 four-vector: E=0.346999, Px=-0.286306, Py=0.163481, Pz=-0.10822
γ2 four-vector: E=0.3086, Px=-0.253141, Py=0.119958, Pz=0.129475
π+ four-vector: E=0.254938, Px=-0.199466, Py=-0.0727255, Pz=0.0244192
π- four-vector: E=0.255668, Px=0.102614, Py=-0.166782, Pz=0.0877456
γ1 four-vector: E=0.0133636, Px=0.00143418, Py=-0.012961, Pz=-0.00292294
γ2 four-vector: E=0.0226802, Px=0.005267, Py=-0.0101842, Pz=-0.0195686
π+ four-vector: E=0.303029, Px=0.13059, Py=-0.089229, Pz=-0.217922
π- four-vector: E=0.192533, Px=-0.0304903, Py=-0.112681, Pz=0.0641992
γ1 four-vector: E=0.0203392, Px=0.00212239, Py=0.00528747, Pz=-0.0195248
γ2 four-vector: E=0.01, Px=0.00992472, Py=0.00118766, Pz=0.000298963
π+ four-vector: E=0.294073, Px=0.0992724, Py=0.19925, Pz=0.132672
π- four-vector: E=0.189601, Px=-0.11677, Py=0.0269308, Pz=-0.0476154
γ1 four-vector: E=0.281006, Px=0.0952044, Py=0.241907, Pz=0.106684
γ2 four-vector: E=0.01, Px=0.00270617, Py=-0.0022053, Pz=0.00937087
π+ four-vector: E=0.296464, Px=-0.110731, Py=-0.121916, Pz=0.20358
π- four-vector: E=0.340995, Px=0.211097, Py=0.154258, Pz=-0.169112
γ1 four-vector: E=0.0181586, Px=0.00541419, Py=0.00629424, Pz=-0.0161495
γ2 four-vector: E=0.0571046, Px=0.0450758, Py=-0.0177897, Pz=0.0302098
π+ four-vector: E=0.179024, Px=-0.021861, Py=-0.0832943, Pz=0.0728897
π- four-vector: E=0.358158, Px=0.0199683, Py=0.3281, Pz=-0.0301291
γ1 four-vector: E=0.173005, Px=-0.00865441, Py=0.138691, Pz=0.103057
γ2 four-vector: E=0.0248787, Px=-0.0129154, Py=0.0201931, Pz=-0.00666219
π+ four-vector: E=0.273924, Px=-0.0594458, Py=-0.0436043, Pz=-0.224228
π- four-vector: E=0.350964, Px=-0.0796047, Py=0.0100623, Pz=0.312117
γ1 four-vector: E=0.01, Px=-0.0026282, Py=-0.00850064, Pz=0.00456417
γ2 four-vector: E=0.0712224, Px=0.0671999, Py=0.0145935, Pz=-0.0185428
π+ four-vector: E=0.184746, Px=-0.0656972, Py=-0.0972968, Pz=-0.0320493
π- four-vector: E=0.285909, Px=0.167843, Py=0.129263, Pz=-0.13245
γ1 four-vector: E=0.0243555, Px=-0.00793282, Py=0.0226302, Pz=0.00425856
γ2 four-vector: E=0.01, Px=-0.00420575, Py=0.00772133, Pz=0.00476368
π+ four-vector: E=0.310988, Px=-0.226925, Py=0.090179, Pz=0.133287
π- four-vector: E=0.252232, Px=0.20725, Py=-0.0320763, Pz=0.0178413
γ1 four-vector: E=0.0522234, Px=-0.0330966, Py=-0.0131463, Pz=0.0381978
γ2 four-vector: E=0.122386, Px=-0.00420507, Py=-0.0395317, Pz=0.115749
π+ four-vector: E=0.296284, Px=0.221032, Py=0.0696686, Pz=0.121467
π- four-vector: E=0.16672, Px=-0.00359296, Py=0.0802802, Pz=0.0449088
γ1 four-vector: E=0.0451668, Px=-0.0422748, Py=0.011736, Pz=-0.0107306
γ2 four-vector: E=0.0236662, Px=-0.0177653, Py=-0.0116649, Pz=0.0104122
π+ four-vector: E=0.322822, Px=0.144241, Py=0.167589, Pz=0.18974
π- four-vector: E=0.185809, Px=-0.0178532, Py=-0.0124919, Pz=-0.121363
γ1 four-vector: E=0.409146, Px=0.296025, Py=0.155578, Pz=0.235722
γ2 four-vector: E=0.0948741, Px=0.0270321, Py=0.0645139, Pz=-0.0640962
π+ four-vector: E=0.289942, Px=0.155257, Py=-0.0560978, Pz=0.193633
π- four-vector: E=0.326889, Px=-0.228762, Py=-0.103688, Pz=-0.156372
γ1 four-vector: E=0.774973, Px=0.698273, Py=0.262651, Pz=0.209791
γ2 four-vector: E=0.01, Px=0.000834162, Py=-0.00905225, Pz=0.00416664
π+ four-vector: E=0.157311, Px=-0.0151094, Py=0.0229973, Pz=0.0683279
π- four-vector: E=0.3367, Px=-0.103031, Py=-0.223664, Pz=-0.182769
γ1 four-vector: E=0.201073, Px=0.0918017, Py=0.131106, Pz=0.121713
γ2 four-vector: E=0.01, Px=9.52292e-06, Py=-5.2445e-05, Pz=0.00999986
π+ four-vector: E=0.283024, Px=-0.0681964, Py=-0.0057514, Pz=0.23685
π- four-vector: E=0.318309, Px=0.18087, Py=-0.0180727, Pz=-0.221266
γ1 four-vector: E=0.482728, Px=0.356992, Py=0.322791, Pz=0.0372608
γ2 four-vector: E=0.220932, Px=0.00947679, Py=-0.14733, Pz=0.164362
π+ four-vector: E=0.22176, Px=-0.0537004, Py=0.162331, Pz=-0.0249335
π- four-vector: E=0.258703, Px=-0.17311, Py=-0.0662736, Pz=0.115095
γ1 four-vector: E=0.012584, Px=-0.0018847, Py=0.00958075, Pz=-0.00793812
γ2 four-vector: E=0.0398466, Px=0.0038067, Py=0.00232105, Pz=0.0395964
π+ four-vector: E=0.261297, Px=-0.0949043, Py=-0.199763, Pz=-0.00656543
π- four-vector: E=0.258368, Px=0.0256815, Py=0.0446734, Pz=-0.211608
γ1 four-vector: E=0.01, Px=0.00143389, Py=0.00904159, Pz=0.00402414
γ2 four-vector: E=0.0187326, Px=-0.0131396, Py=0.000161381, Pz=0.0133504
π+ four-vector: E=0.342792, Px=0.240292, Py=-0.154792, Pz=0.128392
π- four-vector: E=0.252562, Px=-0.17034, Py=0.11837, Pz=-0.0379362
γ1 four-vector: E=0.01, Px=-0.00461545, Py=-0.00885589, Pz=-0.000520461
γ2 four-vector: E=0.0327474, Px=0.0299679, Py=-0.00328518, Pz=-0.0127875
π+ four-vector: E=0.294028, Px=0.106087, Py=-0.0574242, Pz=-0.229302
π- four-vector: E=0.269188, Px=0.0693833, Py=-0.0750256, Pz=0.206636
γ1 four-vector: E=0.50116, Px=-0.0733269, Py=0.367362, Pz=-0.33291
γ2 four-vector: E=0.244798, Px=0.00330102, Py=0.000133353, Pz=-0.244776
π+ four-vector: E=0.368654, Px=0.321658, Py=0.0207916, Pz=-0.112642
π- four-vector: E=0.189823, Px=-0.119683, Py=-0.0108128, Pz=0.0476537
γ1 four-vector: E=0.0394878, Px=0.00146003, Py=-0.000570876, Pz=0.0394567
γ2 four-vector: E=0.131084, Px=-0.0206522, Py=0.0206698, Pz=-0.127786
π+ four-vector: E=0.266491, Px=0.0333864, Py=-0.020786, Pz=0.223941
π- four-vector: E=0.19423, Px=0.108458, Py=-0.0693493, Pz=0.0428024
γ1 four-vector: E=0.012183, Px=8.51441e-05, Py=-1.18526e-05, Pz=0.0121827
γ2 four-vector: E=0.01, Px=0.0029935, Py=-0.000186721, Pz=-0.00953961
π+ four-vector: E=0.17479, Px=0.0416585, Py=0.00729522, Pz=0.0971695
π- four-vector: E=0.293703, Px=0.115772, Py=-0.0102712, Pz=-0.231154
γ1 four-vector: E=0.664475, Px=-0.0778426, Py=-0.0376528, Pz=-0.658824
γ2 four-vector: E=0.0344458, Px=-0.00346716, Py=-0.00172119, Pz=0.0342276
π+ four-vector: E=0.213352, Px=-0.0875414, Py=-0.105181, Pz=-0.0864375
π- four-vector: E=0.238265, Px=0.0878472, Py=-0.116719, Pz=-0.126919
γ1 four-vector: E=0.26267, Px=0.144278, Py=0.205586, Pz=-0.0769021
γ2 four-vector: E=0.993819, Px=-0.177309, Py=0.351969, Pz=-0.912335
π+ four-vector: E=0.321782, Px=0.189645, Py=0.125031, Pz=-0.180623
π- four-vector: E=0.226101, Px=-0.0231856, Py=-0.0619145, Pz=0.165619
γ1 four-vector: E=0.0158442, Px=-0.000480331, Py=-0.00100628, Pz=-0.015805
γ2 four-vector: E=0.0282004, Px=0.0150377, Py=-0.00894957, Pz=-0.0221141
π+ four-vector: E=0.317035, Px=-0.14314, Py=-0.133987, Pz=0.206757
π- four-vector: E=0.351842, Px=0.186501, Py=0.16651, Pz=-0.20485
γ1 four-vector: E=0.01, Px=0.00543675, Py=0.00682385, Pz=-0.0048864
γ2 four-vector: E=0.0161984, Px=-0.0146376, Py=0.000234999, Pz=0.00693337
π+ four-vector: E=0.165983, Px=-0.0565053, Py=0.0588986, Pz=-0.03959
π- four-vector: E=0.327288, Px=0.268831, Py=0.0568575, Pz=0.110876
γ1 four-vector: E=0.228581, Px=0.133196, Py=-0.121193, Pz=-0.140785
γ2 four-vector: E=0.109271, Px=0.0910938, Py=-0.00230923, Pz=0.0603058
π+ four-vector: E=0.241133, Px=-0.0773541, Py=-0.0821621, Pz=0.161524
π- four-vector: E=0.24371, Px=0.128967, Py=0.0846501, Pz=0.127576
γ1 four-vector: E=0.173942, Px=-0.0147867, Py=-0.103312, Pz=0.139154
γ2 four-vector: E=0.257158, Px=-0.0649623, Py=-0.00366141, Pz=0.24879
π+ four-vector: E=0.157148, Px=-0.0446007, Py=0.0441605, Pz=-0.0378846
π- four-vector: E=0.238719, Px=0.0832838, Py=0.137497, Pz=0.108739
γ1 four-vector: E=0.326289, Px=0.10369, Py=-0.0816021, Pz=-0.298419
γ2 four-vector: E=0.272363, Px=-0.143739, Py=-0.066641, Pz=0.22154
π+ four-vector: E=0.223424, Px=-0.0343877, Py=-0.109752, Pz=0.131792
π- four-vector: E=0.147816, Px=0.0274348, Py=0.0300939, Pz=0.0295004
γ1 four-vector: E=0.251385, Px=-0.194173, Py=0.156142, Pz=-0.0333333
γ2 four-vector: E=0.241219, Px=0.193681, Py=-0.103366, Pz=-0.0999496
π+ four-vector: E=0.211967, Px=0.0262469, Py=-0.0280507, Pz=0.155349
π- four-vector: E=0.162295, Px=-0.0608175, Py=-0.0488516, Pz=0.0305514
γ1 four-vector: E=0.366695, Px=-0.115898, Py=-0.083588, Pz=-0.337707
γ2 four-vector: E=0.258277, Px=0.151267, Py=0.174054, Pz=0.116322
π+ four-vector: E=0.231793, Px=0.162159, Py=-0.0549501, Pz=-0.0713575
π- four-vector: E=0.150876, Px=-0.0208236, Py=-0.0209563, Pz=-0.0506923
γ1 four-vector: E=0.330175, Px=-0.315047, Py=-0.0561129, Pz=0.0813173
γ2 four-vector: E=0.247641, Px=0.208726, Py=0.129696, Pz=0.0306341
π+ four-vector: E=0.221532, Px=0.152343, Py=-0.0607261, Pz=0.0534711
π- four-vector: E=0.143261, Px=0.019131, Py=-0.0287001, Pz=-0.00362757
γ1 four-vector: E=0.268125, Px=-0.0606968, Py=-0.0537613, Pz=-0.255571
γ2 four-vector: E=0.340668, Px=-0.167237, Py=0.136152, Pz=0.263721
π+ four-vector: E=0.21275, Px=0.0822609, Py=-0.0145265, Pz=0.137709
π- four-vector: E=0.167362, Px=0.0765222, Py=0.0457772, Pz=-0.0271658
γ1 four-vector: E=0.294666, Px=-0.17026, Py=0.218593, Pz=-0.100282
γ2 four-vector: E=0.255475, Px=0.0275311, Py=-0.25376, Pz=-0.0107302
π+ four-vector: E=0.204415, Px=-0.0190354, Py=-0.0993735, Pz=-0.110576
π- four-vector: E=0.173524, Px=0.0973136, Py=-0.00740408, Pz=0.0355642
γ1 four-vector: E=0.279689, Px=-0.181264, Py=-0.0387814, Pz=0.20944
γ2 four-vector: E=0.248262, Px=0.111261, Py=0.143678, Pz=-0.169149
π+ four-vector: E=0.234111, Px=-0.0400159, Py=0.159145, Pz=0.0925131
π- four-vector: E=0.153856, Px=-0.0394985, Py=-0.052424, Pz=-0.00649385
γ1 four-vector: E=0.223989, Px=-0.0188348, Py=0.0831726, Pz=0.20712
γ2 four-vector: E=0.401659, Px=0.107325, Py=-0.206091, Pz=-0.327624
π+ four-vector: E=0.201183, Px=-0.0946952, Py=-0.0357627, Pz=0.10444
π- four-vector: E=0.202489, Px=-0.0400965, Py=0.139598, Pz=-0.0241921
γ1 four-vector: E=0.249514, Px=-0.0402868, Py=0.230505, Pz=0.0866113
γ2 four-vector: E=0.355513, Px=0.146494, Py=-0.267723, Pz=-0.182355
π+ four-vector: E=0.202294, Px=-0.0622601, Py=0.114538, Pz=0.0678707
π- four-vector: E=0.162459, Px=-0.0706837, Py=-0.000808831, Pz=-0.0455539
γ1 four-vector: E=0.192207, Px=-0.0482829, Py=6.9779e-05, Pz=0.186043
γ2 four-vector: E=0.306086, Px=0.190045, Py=-0.0857724, Pz=-0.224086
π+ four-vector: E=0.179405, Px=-0.0718116, Py=-0.0797945, Pz=0.0366197
π- four-vector: E=0.218937, Px=-0.0288928, Py=0.158328, Pz=0.0520558
γ1 four-vector: E=0.290436, Px=0.274479, Py=-0.0354125, Pz=0.0880946
γ2 four-vector: E=0.189697, Px=-0.136494, Py=-0.00142376, Pz=-0.131728
π+ four-vector: E=0.188273, Px=-0.100686, Py=0.0654859, Pz=0.0412292
π- four-vector: E=0.183646, Px=0.0117534, Py=0.0205966, Pz=0.117655
γ1 four-vector: E=0.315494, Px=0.15845, Py=-0.271914, Pz=-0.0221967
γ2 four-vector: E=0.22744, Px=-0.0654556, Py=0.173369, Pz=-0.131862
π+ four-vector: E=0.171299, Px=-0.0838463, Py=0.0523313, Pz=-0.0159201
π- four-vector: E=0.236777, Px=0.121051, Py=-0.136606, Pz=0.0585482
γ1 four-vector: E=0.228749, Px=0.0957835, Py=0.204417, Pz=0.0369519
γ2 four-vector: E=0.262401, Px=-0.145546, Py=-0.200363, Pz=-0.086748
π+ four-vector: E=0.163444, Px=0.037513, Py=-0.0549604, Pz=0.0544527
π- four-vector: E=0.212514, Px=0.127435, Py=0.0676495, Pz=0.070889
γ1 four-vector: E=0.317214, Px=-0.0430567, Py=0.113591, Pz=-0.293032
γ2 four-vector: E=0.245393, Px=-0.117046, Py=-0.126486, Pz=0.174698
π+ four-vector: E=0.209447, Px=-0.156124, Py=0.0105917, Pz=-0.00775598
π- four-vector: E=0.18927, Px=0.0548043, Py=-0.00776064, Pz=0.115924
γ1 four-vector: E=0.237843, Px=0.131102, Py=-0.170372, Pz=0.101759
γ2 four-vector: E=0.305681, Px=-0.0349148, Py=0.221562, Pz=-0.207682
π+ four-vector: E=0.226425, Px=0.148153, Py=0.0939391, Pz=-0.0342537
π- four-vector: E=0.152984, Px=-0.00418758, Py=-0.0122197, Pz=0.0625794
γ1 four-vector: E=0.225761, Px=0.182135, Py=0.102211, Pz=0.0857183
γ2 four-vector: E=0.242689, Px=-0.188299, Py=-0.128846, Pz=-0.0827063
π+ four-vector: E=0.152459, Px=-0.0167188, Py=0.0569171, Pz=-0.0200894
π- four-vector: E=0.215592, Px=-0.146916, Py=0.0244599, Pz=0.0705414
γ1 four-vector: E=0.174702, Px=-0.0902099, Py=0.0527937, Pz=0.139985
γ2 four-vector: E=0.328431, Px=0.238266, Py=-0.146395, Pz=-0.172235
π+ four-vector: E=0.192001, Px=0.105529, Py=0.0769004, Pz=0.0222134
π- four-vector: E=0.164332, Px=0.0503584, Py=0.0480289, Pz=-0.0533049
γ1 four-vector: E=0.250263, Px=-0.190969, Py=0.0426358, Pz=-0.156028
γ2 four-vector: E=0.261774, Px=0.0330892, Py=-0.172971, Pz=0.19368
π+ four-vector: E=0.158388, Px=-0.0721955, Py=0.00980217, Pz=0.0213869
π- four-vector: E=0.223278, Px=0.0336664, Py=0.171263, Pz=0.0082087
γ1 four-vector: E=0.316495, Px=0.0484653, Py=-0.256294, Pz=0.179258
γ2 four-vector: E=0.226518, Px=-0.0151888, Py=0.0786229, Pz=-0.211892
π+ four-vector: E=0.153655, Px=-0.0314282, Py=-0.0173857, Pz=-0.0547631
π- four-vector: E=0.229909, Px=-0.0446098, Py=0.154021, Pz=0.0884577
γ1 four-vector: E=0.358149, Px=0.275894, Py=-0.224398, Pz=0.0424083
γ2 four-vector: E=0.239186, Px=-0.224502, Py=0.0611893, Pz=-0.0553589
π+ four-vector: E=0.156879, Px=0.00726506, Py=0.0321648, Pz=-0.0648275
π- four-vector: E=0.220215, Px=-0.159283, Py=0.0519751, Pz=-0.033185
γ1 four-vector: E=0.294027, Px=0.110196, Py=0.140674, Pz=0.233494
γ2 four-vector: E=0.251015, Px=0.0421967, Py=-0.192261, Pz=-0.155767
π+ four-vector: E=0.228003, Px=-0.178506, Py=0.028132, Pz=-0.00293333
π- four-vector: E=0.159908, Px=0.0635769, Py=-0.0274633, Pz=-0.0381244
γ1 four-vector: E=0.326518, Px=0.251039, Py=-0.0637813, Pz=-0.19881
γ2 four-vector: E=0.292573, Px=-0.140395, Py=-0.00382181, Pz=0.256659
π+ four-vector: E=0.228788, Px=0.122336, Py=0.107556, Pz=0.0805515
π- four-vector: E=0.170986, Px=-0.0455055, Py=-0.0647776, Pz=-0.0604012
γ1 four-vector: E=0.252597, Px=-0.101316, Py=0.0326629, Pz=0.229071
γ2 four-vector: E=0.26102, Px=0.0435369, Py=-0.0854498, Pz=-0.242764
π+ four-vector: E=0.18318, Px=-0.0819515, Py=0.0767606, Pz=-0.0403179
π- four-vector: E=0.187256, Px=-0.0601449, Py=-0.0361041, Pz=-0.104033
γ1 four-vector: E=0.298909, Px=0.283131, Py=-0.0875028, Pz=-0.0390762
γ2 four-vector: E=0.221057, Px=-0.144973, Py=0.065157, Pz=0.153635
π+ four-vector: E=0.143314, Px=-0.0185148, Py=0.0102624, Pz=0.027746
π- four-vector: E=0.228528, Px=0.063932, Py=0.154435, Pz=0.0704731
γ1 four-vector: E=0.21061, Px=0.188554, Py=0.0829367, Pz=-0.0438799
γ2 four-vector: E=0.420549, Px=-0.284794, Py=-0.295957, Pz=-0.0903513
π+ four-vector: E=0.20982, Px=0.156151, Py=-0.00906014, Pz=0.0154287
π- four-vector: E=0.176608, Px=-0.073958, Py=0.0706394, Pz=-0.0375446
γ1 four-vector: E=0.307673, Px=-0.192312, Py=-0.0814349, Pz=0.225936
γ2 four-vector: E=0.22349, Px=0.129074, Py=0.011888, Pz=-0.182062
π+ four-vector: E=0.165523, Px=-0.0111857, Py=-0.0886683, Pz=0.00947082
π- four-vector: E=0.222308, Px=-0.137445, Py=0.102952, Pz=0.0246975
γ1 four-vector: E=0.211111, Px=-0.14548, Py=0.152534, Pz=0.0116892
γ2 four-vector: E=0.353306, Px=0.287089, Py=-0.199987, Pz=-0.0490945
π+ four-vector: E=0.179612, Px=-0.107721, Py=0.0115174, Pz=-0.0346853
π- four-vector: E=0.18182, Px=-0.0894341, Py=0.0755297, Pz=0.00586006
γ1 four-vector: E=0.01, Px=-0.00195359, Py=0.00115249, Pz=0.00973937
γ2 four-vector: E=0.578199, Px=0.461694, Py=-0.244222, Pz=0.248009
π+ four-vector: E=0.16936, Px=-0.0814142, Py=0.0522636, Pz=-0.00137242
π- four-vector: E=0.224738, Px=0.13723, Py=-0.0812457, Pz=0.0758504
γ1 four-vector: E=0.0127222, Px=0.000187805, Py=-0.0106451, Pz=0.00696434
γ2 four-vector: E=0.737613, Px=-0.0897931, Py=0.382447, Pz=0.624295
π+ four-vector: E=0.203605, Px=0.0775563, Py=-0.064185, Pz=-0.109541
π- four-vector: E=0.190985, Px=0.0299504, Py=0.0760638, Pz=0.10233
γ1 four-vector: E=0.189939, Px=-0.0727456, Py=-0.107667, Pz=0.138538
γ2 four-vector: E=0.508905, Px=-0.0275387, Py=0.0710861, Pz=0.503162
π+ four-vector: E=0.167498, Px=0.0489978, Py=0.0328388, Pz=0.0724933
π- four-vector: E=0.20588, Px=-0.128294, Py=0.0716005, Pz=-0.0384628
γ1 four-vector: E=0.0716116, Px=-0.0301244, Py=0.063436, Pz=-0.0140219
γ2 four-vector: E=0.0181325, Px=0.00813807, Py=0.00481618, Pz=-0.0154713
π+ four-vector: E=0.153159, Px=-0.0299414, Py=-0.00127492, Pz=-0.0569086
π- four-vector: E=0.220365, Px=-0.0575581, Py=-0.0231889, Pz=-0.15934
γ1 four-vector: E=0.01, Px=0.00485109, Py=0.0064358, Pz=0.00592008
γ2 four-vector: E=0.302588, Px=0.263775, Py=0.123689, Pz=-0.0817495
π+ four-vector: E=0.177606, Px=-0.00937282, Py=0.00425253, Pz=-0.110078
π- four-vector: E=0.204033, Px=-0.0887555, Py=0.0945044, Pz=0.0741617
γ1 four-vector: E=0.522136, Px=0.201168, Py=0.281358, Pz=-0.391145
γ2 four-vector: E=0.0278296, Px=0.00638725, Py=-0.0182101, Pz=0.0200519
π+ four-vector: E=0.157998, Px=0.0320561, Py=-0.046753, Pz=0.0492833
π- four-vector: E=0.234962, Px=-0.120778, Py=0.0593635, Pz=0.133323
γ1 four-vector: E=0.407628, Px=-0.0525874, Py=-0.112934, Pz=0.388125
γ2 four-vector: E=0.0184473, Px=-0.0122682, Py=-0.0121068, Pz=0.00657419
π+ four-vector: E=0.190667, Px=0.0814701, Py=0.0624506, Pz=0.0805944
π- four-vector: E=0.200651, Px=-0.105178, Py=-0.0226454, Pz=-0.0967712
γ1 four-vector: E=0.01, Px=0.0019105, Py=-0.0013819, Pz=-0.00971804
γ2 four-vector: E=0.0251561, Px=-0.00173125, Py=-0.00754448, Pz=-0.0239356
π+ four-vector: E=0.213027, Px=0.0375864, Py=-0.138154, Pz=0.0745673
π- four-vector: E=0.174632, Px=0.0561775, Py=0.0634187, Pz=0.0632246
γ1 four-vector: E=0.401762, Px=-0.12253, Py=-0.0423531, Pz=-0.38027
γ2 four-vector: E=0.0840366, Px=0.034563, Py=-0.0285109, Pz=-0.0710963
π+ four-vector: E=0.223139, Px=0.115158, Py=0.0548089, Pz=0.119184
π- four-vector: E=0.186652, Px=-0.0505175, Py=-0.036158, Pz=-0.107974
γ1 four-vector: E=0.275872, Px=-0.067063, Py=-0.208762, Pz=0.167411
γ2 four-vector: E=0.015247, Px=0.00459049, Py=-0.00453465, Pz=-0.0138143
π+ four-vector: E=0.20848, Px=-0.147795, Py=0.0478807, Pz=-0.00262555
π- four-vector: E=0.202448, Px=0.137059, Py=-0.0143381, Pz=0.0517057
γ1 four-vector: E=0.320419, Px=-0.122195, Py=0.190345, Pz=-0.226947
γ2 four-vector: E=0.01, Px=-0.000133957, Py=-0.000123999, Pz=-0.00999833
π+ four-vector: E=0.154292, Px=-0.0228397, Py=-0.0608831, Pz=0.0160223
π- four-vector: E=0.232328, Px=0.0897385, Py=-0.0221813, Pz=-0.161587
γ1 four-vector: E=0.499151, Px=0.0151276, Py=0.0107756, Pz=0.498805
γ2 four-vector: E=0.888856, Px=0.484512, Py=-0.176948, Pz=0.723881
π+ four-vector: E=0.210973, Px=-0.0398143, Py=0.0660176, Pz=-0.138726
π- four-vector: E=0.156825, Px=-0.0568863, Py=-0.0250917, Pz=-0.0375141
γ1 four-vector: E=0.534161, Px=-0.26335, Py=-0.45927, Pz=0.0710354
γ2 four-vector: E=0.01, Px=-0.00894532, Py=-0.00117719, Pz=-0.00431225
π+ four-vector: E=0.143941, Px=-0.0211413, Py=-0.000590454, Pz=0.0308336
π- four-vector: E=0.248275, Px=0.10367, Py=-0.147657, Pz=-0.0988411
γ1 four-vector: E=0.753757, Px=0.5766, Py=-0.45061, Pz=0.180644
γ2 four-vector: E=0.01, Px=0.000644879, Py=0.00118154, Pz=0.00990899
π+ four-vector: E=0.224901, Px=-0.049275, Py=0.0793112, Pz=0.150137
π- four-vector: E=0.155358, Px=0.0652285, Py=0.0230623, Pz=0.00532731
γ1 four-vector: E=0.252988, Px=-0.0120049, Py=0.154094, Pz=-0.200285
γ2 four-vector: E=0.01, Px=0.00352818, Py=0.000359432, Pz=0.00935001
π+ four-vector: E=0.231141, Px=-0.0507416, Py=0.173878, Pz=-0.0360135
π- four-vector: E=0.150951, Px=0.0534481, Py=-0.00220446, Pz=-0.0245681
γ1 four-vector: E=0.547046, Px=-0.0554624, Py=-0.533571, Pz=0.10717
γ2 four-vector: E=0.0780891, Px=-0.02687, Py=-0.0271676, Pz=-0.0681016
π+ four-vector: E=0.20183, Px=0.145331, Py=0.0130764, Pz=0.0110572
π- four-vector: E=0.167611, Px=0.0482525, Py=-0.0111229, Pz=0.079502
γ1 four-vector: E=0.25849, Px=-0.146548, Py=0.179746, Pz=0.114158
γ2 four-vector: E=0.068147, Px=0.00225295, Py=-0.0358067, Pz=-0.0579381
π+ four-vector: E=0.159145, Px=0.0615591, Py=0.0470796, Pz=0.000372961
π- four-vector: E=0.200973, Px=-0.00926956, Py=0.0301894, Pz=-0.141674
γ1 four-vector: E=0.01, Px=0.00189131, Py=-0.00280001, Pz=-0.00941185
γ2 four-vector: E=0.0330222, Px=0.00480545, Py=0.000721452, Pz=-0.0326628
π+ four-vector: E=0.184686, Px=-0.0754484, Py=0.0885453, Pz=0.0354298
π- four-vector: E=0.226025, Px=0.0255684, Py=-0.116574, Pz=-0.132374
γ1 four-vector: E=0.090877, Px=-0.00385723, Py=-0.00968145, Pz=0.0902775
γ2 four-vector: E=0.851987, Px=-0.124101, Py=-0.276365, Pz=-0.796307
π+ four-vector: E=0.165006, Px=0.0861571, Py=-0.00302552, Pz=-0.0217665
π- four-vector: E=0.219749, Px=-0.113264, Py=0.125692, Pz=0.0184728
γ1 four-vector: E=0.018999, Px=-0.00763768, Py=0.00189424, Pz=0.0172928
γ2 four-vector: E=0.493682, Px=0.163412, Py=-0.0999656, Pz=-0.455
π+ four-vector: E=0.205755, Px=-0.0874099, Py=-0.112265, Pz=-0.0526325
π- four-vector: E=0.196964, Px=0.0628093, Py=0.0767515, Pz=-0.0981738
γ1 four-vector: E=0.549533, Px=0.350018, Py=0.250261, Pz=-0.341824
γ2 four-vector: E=0.01, Px=-0.00737699, Py=-0.000115851, Pz=-0.0067503
π+ four-vector: E=0.206042, Px=0.0558442, Py=-0.101459, Pz=0.0985897
π- four-vector: E=0.183917, Px=0.0468781, Py=0.0214309, Pz=-0.108846
γ1 four-vector: E=0.01, Px=0.00879208, Py=-0.00117687, Pz=-0.00461674
γ2 four-vector: E=0.01, Px=-0.00242991, Py=0.00294886, Pz=-0.0092412
π+ four-vector: E=0.220443, Px=-0.0966952, Py=-0.132431, Pz=-0.0488455
